event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_single_sculls,Q62020022,rowing at the 2020 Summer Olympics – men's single sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Kjetil_Borch,Q3371101,Kjetil Borch,/wiki/Norway_at_the_2020_Summer_Olympics,Q50014452,Norway at the 2020 Summer Olympics,Q20,Norway,1990-02-14,Q6581097,male,Q107392,Tønsberg,"59.298055555556,10.423611111111",59.298055555556,10.423611111111,Q50619,Vestfold,NO,Norway,NO0,Norge,NO09,Agder og Sør-Østlandet,NA,NA,NO091,Vestfold og Telemark,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_single_sculls,Q62020022,rowing at the 2020 Summer Olympics – men's single sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Damir_Martin,Q1158549,Damir Martin,/wiki/Croatia_at_the_2020_Summer_Olympics,Q42913900,Croatia at the 2020 Summer Olympics,Q224,Croatia,1988-07-14,Q6581097,male,Q5867,Vukovar,"45.35,19.003333333333",45.35,19.003333333333,Q58225,Vukovar-Syrmia County,HR,Croatia,HR0,Hrvatska,HR02,Panonska Hrvatska,NA,NA,HR026,Vukovarsko-srijemska županija,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_double_sculls,Q62020025,rowing at the 2020 Summer Olympics – men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Hugo_Boucheron,Q20089281,Hugo Boucheron,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1993-05-30,Q6581097,male,Q456,Lyon,"45.758888888889,4.8413888888889",45.758888888889,4.8413888888889,Q2874,Urban Community of Lyon,FR,France,FRK,Auvergne-Rhône-Alpes,FRK2,Rhône-Alpes,6692326,242822.87,FRK26,Rhône,1882578,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_double_sculls,Q62020025,rowing at the 2020 Summer Olympics – men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Matthieu_Androdias,Q8334546,Matthieu Androdias,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1990-06-11,Q6581097,male,Q82185,La Rochelle,"46.159444444444,-1.1513888888889",46.159444444444,-1.1513888888889,Q3278,Charente-Maritime,FR,France,FRI,Nouvelle-Aquitaine,FRI3,Poitou-Charentes,1813633,53041.49,FRI32,Charente-Maritime,650757,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_quadruple_sculls,Q62020029,rowing at the 2020 Summer Olympics – men's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Dirk_Uittenbogaard,Q20993765,Dirk Uittenbogaard,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1990-05-08,Q6581097,male,Q727,Amsterdam,"52.383333333333,4.9",52.383333333333,4.9,Q9899,Amsterdam,NL,Netherlands,NL3,West-Nederland,NL32,Noord-Holland,2879527,177732.61,NL329,Groot-Amsterdam,1386424,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_quadruple_sculls,Q62020029,rowing at the 2020 Summer Olympics – men's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Tone_Wieten,Q20993772,Tone Wieten,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1994-03-17,Q6581097,male,Q727,Amsterdam,"52.383333333333,4.9",52.383333333333,4.9,Q9899,Amsterdam,NL,Netherlands,NL3,West-Nederland,NL32,Noord-Holland,2879527,177732.61,NL329,Groot-Amsterdam,1386424,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_quadruple_sculls,Q62020029,rowing at the 2020 Summer Olympics – men's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Angus_Groom,Q26252443,Angus Groom,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1992-06-16,Q6581097,male,Q4093,Glasgow,"55.86,-4.25",55.86,-4.25,Q55934339,Glasgow City,UK,NA,UKM,Scotland,UKM8,West Central Scotland,NA,NA,UKM82,Glasgow City,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_quadruple_sculls,Q62020029,rowing at the 2020 Summer Olympics – men's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Jack_Beaumont_(rower),Q20723899,Jack Beaumont,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1993-11-21,Q6581097,male,Q238803,Maidenhead,"51.516666666667,-0.71666666666667",51.516666666667,-0.71666666666667,Q1368496,Windsor and Maidenhead,UK,NA,UKJ,South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",NA,NA,UKJ11,Berkshire,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Martin_Sinkovi%C4%87,Q1897931,Martin Sinković,/wiki/Croatia_at_the_2020_Summer_Olympics,Q42913900,Croatia at the 2020 Summer Olympics,Q224,Croatia,1989-11-10,Q6581097,male,Q1435,Zagreb,"45.8,15.95",45.8,15.95,Q224,Croatia,HR,Croatia,HR0,Hrvatska,HR05,Grad Zagreb,NA,NA,HR050,Grad Zagreb,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Valent_Sinkovi%C4%87,Q176317,Valent Sinković,/wiki/Croatia_at_the_2020_Summer_Olympics,Q42913900,Croatia at the 2020 Summer Olympics,Q224,Croatia,1988-08-02,Q6581097,male,Q1435,Zagreb,"45.8,15.95",45.8,15.95,Q224,Croatia,HR,Croatia,HR0,Hrvatska,HR05,Grad Zagreb,NA,NA,HR050,Grad Zagreb,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Marius_Cozmiuc,Q11770056,Marius Cozmiuc,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1992-09-07,Q6581097,male,Q46400,Suceava,"47.651388888889,26.255555555556",47.651388888889,26.255555555556,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Ciprian_Tudos%C4%83,Q47465704,Ciprian Tudosă,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1997-03-31,Q6581097,male,Q16427553,Rădășeni,"47.486713,26.242018",47.486713,26.242018,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Frederic_Vystavel,Q81495282,Frederic Vystavel,/wiki/Denmark_at_the_2020_Summer_Olympics,Q25344030,Denmark at the 2020 Summer Olympics,Q35,Denmark,1993-08-29,Q6581097,male,Q239,City of Brussels,"50.8466666666667,4.35166666666667",50.8466666666667,4.35166666666667,Q90870,Arrondissement of Brussels-Capital,BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,1223364,86650.96,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,1223364,86650.96
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_pair,Q62020023,rowing at the 2020 Summer Olympics – men's coxless pair,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Joachim_Sutton,Q61746468,Joachim Sutton,/wiki/Denmark_at_the_2020_Summer_Olympics,Q25344030,Denmark at the 2020 Summer Olympics,Q35,Denmark,1995-05-15,Q6581097,male,Q26563,Roskilde,"55.641666666667,12.080833333333",55.641666666667,12.080833333333,Q510810,Roskilde Municipality,DK,Denmark,DK0,Danmark,DK02,Sjælland,837359,30909.62,DK021,Østsjælland,250702,9440.47
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Mih%C4%83i%C8%9B%C4%83_Vasile_%C8%9Aig%C4%83nescu,Q61711644,Mihăiță Vasile Țigănescu,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1998-02-04,Q6581097,male,Q12724854,Horodnic de Jos,"47.8685778,25.8646825",47.8685778,25.8646825,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Mugurel_Semciuc,Q61780890,Mugurel Semciuc,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1998-01-24,Q6581097,male,Q587746,Siret,"47.95,26.06",47.95,26.06,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/%C8%98tefan_Constantin_Berariu,Q61711670,Ștefan Constantin Berariu,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1999-01-14,Q6581097,male,Q12724754,Dumbrăveni,"47.6704652,26.4161456",47.6704652,26.4161456,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Cosmin_Pascari,Q61711625,Cosmin Pascari,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1998-05-12,Q6581097,male,Q16898560,Gura Humorului,"47.554166666667,25.8875",47.554166666667,25.8875,Q837170,Gura Humorului,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Matteo_Castaldo,Q20961768,Matteo Castaldo,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1985-12-11,Q6581097,male,Q2634,Naples,"40.833333333333,14.25",40.833333333333,14.25,Q18241891,Metropolitan City of Naples,IT,Italy,ITF,Sud,ITF3,Campania,5712143,109630.67,ITF33,Napoli,3034410,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Marco_Di_Costanzo,Q20961799,Marco Di Costanzo,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1992-06-09,Q6581097,male,Q2634,Naples,"40.833333333333,14.25",40.833333333333,14.25,Q18241891,Metropolitan City of Naples,IT,Italy,ITF,Sud,ITF3,Campania,5712143,109630.67,ITF33,Napoli,3034410,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_coxless_four,Q62020027,rowing at the 2020 Summer Olympics – men's coxless four,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Giuseppe_Vicino,Q3771621,Giuseppe Vicino,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1993-02-26,Q6581097,male,Q2634,Naples,"40.833333333333,14.25",40.833333333333,14.25,Q18241891,Metropolitan City of Naples,IT,Italy,ITF,Sud,ITF3,Campania,5712143,109630.67,ITF33,Napoli,3034410,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Johannes_Wei%C3%9Fenfeld,Q24248431,Johannes Weißenfeld,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1994-08-19,Q6581097,male,Q11337,Herdecke,"51.4,7.4333333333333",51.4,7.4333333333333,Q11280,Ennepe-Ruhr-Kreis,DE,Germany,DEA,Nordrhein-Westfalen,DEA5,Arnsberg,3580568,127948.77,DEA56,Ennepe-Ruhr-Kreis,324106,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Torben_Johannesen,Q30089071,Torben Johannesen,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1994-09-21,Q6581097,male,Q1055,Hamburg,"53.55,10",53.55,10,Q183,Germany,DE,Germany,DE6,Hamburg,DE60,Hamburg,1847253,124075.6,DE600,Hamburg,1847253,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Jakob_Schneider,Q20993755,Jakob Schneider,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1994-04-18,Q6581097,male,Q550630,Ihringen,"48.043055555556,7.6475",48.043055555556,7.6475,Q8195,Breisgau-Hochschwarzwald,DE,Germany,DE1,Baden-Württemberg,DE13,Freiburg,2271351,89751.37,DE132,Breisgau-Hochschwarzwald,263601,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Malte_Jakschik,Q20666702,Malte Jakschik,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1993-08-03,Q6581097,male,Q586,Bonn,"50.733888888889,7.0997222222222",50.733888888889,7.0997222222222,Q7927,Cologne Government Region,DE,Germany,DEA,Nordrhein-Westfalen,DEA2,Köln,4478847,197110.21,DEA22,"Bonn, Kreisfreie Stadt",329673,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Richard_Schmidt_(rower),Q67660,Richard Schmidt,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1987-05-23,Q6581097,male,Q3138,Trier,"49.756666666667,6.6413888888889",49.756666666667,6.6413888888889,Q1200,Rhineland-Palatinate,DE,Germany,DEB,Rheinland-Pfalz,DEB2,Trier,533113,16493.87,DEB21,"Trier, Kreisfreie Stadt",111528,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Hannes_Ocik,Q20030105,Hannes Ocik,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1991-06-08,Q6581097,male,Q2861,Rostock,"54.083333333333,12.133333333333",54.083333333333,12.133333333333,Q1196,Mecklenburg-Western Pomerania,DE,Germany,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,1608138,46711.17,DE803,"Rostock, Kreisfreie Stadt",209191,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Martin_Sauer_(rowing),Q573822,Martin Sauer,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1982-12-17,Q6581097,male,Q588598,Wriezen,"52.716666666667,14.133055555556",52.716666666667,14.133055555556,Q6181,Märkisch-Oderland District,DE,Germany,DE4,Brandenburg,DE40,Brandenburg,2521893,74838.1,DE409,Märkisch-Oderland,195751,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Josh_Bugajski,Q64414862,Josh Bugajski,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1990-10-05,Q6581097,male,Q5088792,Cheadle Heath,"53.3986,-2.189",53.3986,-2.189,Q1752424,Stockport,UK,NA,UKD,North West (England),UKD3,Greater Manchester,NA,NA,UKD35,Greater Manchester South East,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_eight,Q62020028,rowing at the 2020 Summer Olympics – men's eight,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Moe_Sbihi,Q3318817,Moe Sbihi,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1988-03-27,Q6581097,male,Q2321706,Kingston upon Thames,"51.4103,-0.2995",51.4103,-0.2995,Q32508,Royal Borough of Kingston upon Thames,UK,NA,UKI,London,UKI7,Outer London — West and North West,NA,NA,UKI75,Hounslow and Richmond upon Thames,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Paul_O%27Donovan,Q18045229,Paul O'Donovan,/wiki/Ireland_at_the_2020_Summer_Olympics,Q42914476,Ireland at the 2020 Summer Olympics,Q27,Ireland,1994-04-19,Q6581097,male,Q104297150,Lisheen,"51.738001,-9.40327",51.738001,-9.40327,Q59724343,Kealkill,IE,Ireland,IE0,Ireland,IE05,Southern,1641057,147154.13,IE053,South-West,712968,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Jonathan_Rommelmann,Q20993747,Jonathan Rommelmann,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1994-12-18,Q6581097,male,Q2899,Mülheim an der Ruhr,"51.4275,6.8825",51.4275,6.8825,Q7926,Düsseldorf Government Region,DE,Germany,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,5207457,221024.09,DEA16,"Mülheim an der Ruhr, Kreisfreie Stadt",170632,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Jason_Osborne,Q24192149,Jason Osborne,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1994-03-20,Q6581097,male,Q1720,Mainz,"50,8.2666666666667",50,8.2666666666667,Q1200,Rhineland-Palatinate,DE,Germany,DEB,Rheinland-Pfalz,DEB3,Rheinhessen-Pfalz,2062567,77755.09,DEB35,"Mainz, Kreisfreie Stadt",218578,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Stefano_Oppo,Q16610305,Stefano Oppo,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1994-09-12,Q6581097,male,Q13652,Oristano,"39.9058188,8.591609",39.9058188,8.591609,Q16225,Province of Oristano,IT,Italy,ITG,Isole,ITG2,Sardegna,1611621,35255.67,ITG2G,Oristano,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Pietro_Ruta,Q7193035,Pietro Ruta,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1987-08-06,Q6581097,male,Q10729538,Gravedona,"46.15,9.3",46.15,9.3,Q47459,Gravedona ed Uniti,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10027602,398779.09,ITC42,Como,597642,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_single_sculls,Q62020033,rowing at the 2020 Summer Olympics – women's single sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,bronze,/wiki/Magdalena_Lobnig,Q11766066,Magdalena Lobnig,/wiki/Austria_at_the_2020_Summer_Olympics,Q42913607,Austria at the 2020 Summer Olympics,Q40,Austria,1990-07-19,Q6581072,female,Q494604,Sankt Veit an der Glan,"46.766666666667,14.360277777778",46.766666666667,14.360277777778,Q660255,Sankt Veit an der Glan District,AT,Austria,AT2,Südösterreich,AT21,Kärnten,561293,21505.55,AT213,Unterkärnten,148655,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Nicoleta-Ancu%C8%9Ba_Bodnar,Q61780936,Nicoleta-Ancuța Bodnar,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1998-09-25,Q6581072,female,Q16427580,Vatra Moldoviței,"47.626136,25.512597",47.626136,25.512597,Q181209,Suceava County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO215,Suceava,623019,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,gold,/wiki/Simona_Radi%C8%99,Q61757641,Simona Geanina Radiș,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1999-04-05,Q6581072,female,Q178855,Botoșani,"47.748611111111,26.669444444444",47.748611111111,26.669444444444,Q178861,Botoșani County,RO,Romania,RO2,Macroregiunea Doi,RO21,Nord-Est,3184215,23123.11,RO212,Botoşani,376562,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Agnieszka_Kobus,Q9142293,Agnieszka Kobus,/wiki/Poland_at_the_2020_Summer_Olympics,Q50014464,Poland at the 2020 Summer Olympics,Q36,Poland,1990-08-28,Q6581072,female,Q270,Warsaw,"52.216666666667,21.033333333333",52.216666666667,21.033333333333,Q54169,Masovian Voivodeship,PL,Poland,PL9,Makroregion województwo mazowieckie,PL91,Warszawski stołeczny,3082399,93558.06,PL911,Miasto Warszawa,1789771,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Marta_Wieliczko,Q43993549,Marta Wieliczko,/wiki/Poland_at_the_2020_Summer_Olympics,Q50014464,Poland at the 2020 Summer Olympics,Q36,Poland,1994-10-01,Q6581072,female,Q1792,Gdańsk,"54.366666666667,18.633333333333",54.366666666667,18.633333333333,Q54180,Pomeranian Voivodeship,PL,Poland,PL6,Makroregion północny,PL63,Pomorskie,2316135,31567.19,PL633,Trójmiejski,749929,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,Q39080761,rowing at the 2020 Summer Olympics,Q159354,rowing,silver,/wiki/Maria_Sajdak,Q20127308,Maria Springwald,/wiki/Poland_at_the_2020_Summer_Olympics,Q50014464,Poland at the 2020 Summer Olympics,Q36,Poland,1991-07-30,Q6581072,female,Q31487,Kraków,"50.061388888889,19.937222222222",50.061388888889,19.937222222222,Q54159,Lesser Poland Voivodeship,PL,Poland,PL2,Makroregion południowy,PL21,Małopolskie,3371956,43214.82,PL213,Miasto Kraków,775654,NA
